filename,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,DIAMETER-mean,DIAMETER-coeff-variation,DIAMETER-min,DIAMETER-max,DIAMETER-entropy,DIAMETER-featuretime,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,sp-featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime
408,420,1791,420,1791,0,0,0,0.234505863,0.413735343,1.190379792,0,1,0.678189269,0.008941533,0.176500688,0.002380952,0.00952381,0.383432944,0.003350084,0.120603015,0.120603015,0,0.008941533,0.007410012,0.008933557,0.009491904,0.074875973,0.249509804,0.007779416,0.176470588,0.294117647,0.083969033,0.000566324,0.116994702,0.000558347,0.001116695,0.074875973,0.120603015,0.006078009,0.042645871,0.005025126,0.00614182,0,0.010812172,0.090847461,0.003350084,0.012841988,0.586833289,0.463940088,0.226626111,0.380434783,0.75,0.75306273,0.05,6.047732697,0.035252899,6,7,0.191784402,0.02,680.5,0.644963655,278,1393,1393,278,1393,363,688,6.446059842,0.681494792,3.053956835,13.89088299,13.89088299,3.053956835,13.89088299,3.407713499,5.431686047,0.11,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,13.1312,0.313949,68.8878,0.0873316,69,61,77,0.466062,0.192535,0.716942,0.0618709,2.4,13.8718,0.239142,68.7541,0.087114,69,61,76,0.216217,0.349208,0.719658,0.0586851,2.82,0.08254619,0.27454311,1.34
409,2310,6380,2295,6380,0.006535948,0,0,0.359717868,0.658254963,0.647059601,0,1,0.957631925,0.001015974,0.204756122,0.00043573,0.00130719,0.657445526,0.003134796,0.665203762,1,0,0.001018053,1.10603046,0.00015674,0.030877743,1.27730626,0.15983854,0.065546061,0,1,1.162637362,0.000606404,0.962562826,0.00015674,0.015673981,1.319101508,0.686050157,0.000796761,1.051013552,0,0.023040752,0.02,0.002369179,1.818323332,0,0.017241379,2.568427137,0.305819458,0.476921043,0,1,2.651049236,0.28,22.17349608,0.343027582,1,64,2.606300693,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,22.4322,1.33699,536.287,0.0479204,537,516,558,0.547763,0.256067,0.81789,0.0644246,2.23,62.251,0.109706,537.431,0.0304263,538,517,558,0.262836,0.195235,0.842806,0.0133972,3.23,0.297419226,0.988131371,2
410,841,120147,841,120147,0,0,0.03,0.006999759,0.594738112,0.54788961,0,1,0.675438359,0.003115149,0.289320265,0.002378121,0.034482759,0.673873154,0,0.392710596,0.999517258,0.02,0.003115149,0.00429971,0.003062915,0.003121177,0.66885298,0.525524728,0.001599313,0.520215633,0.52972973,0,0.003098503,0.004322809,0.003046268,0.00310453,0.66885298,0.999517258,0.001745563,0.074057844,0.001364995,0.001789475,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.54,3,0,3,3,0,4.23,2646.2,0.445874023,962,4242,4242,1100,3822,1511,3089,42.19046379,0.148657033,35.03110523,56.13230862,56.13230862,37.34221748,45.22037422,37.81962264,39.25091575,4.99,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,143.199,11.6002,400.762,0.0833096,403,384,421,45.6628,0.112666,0.994049,0.0747426,2.07,82.1822,11.8158,401.674,0.0730135,403,382,422,47.4646,0.120579,1.00774,0.128591,2.08,0.790778569,0.938292318,2
412,2304,6382,2289,6382,0.00655308,0,0,0.358664995,0.656795153,0.649157131,0,1,0.959304684,0.001018729,0.204627723,0.000436872,0.001310616,0.656632787,0.002977123,0.66515199,1,0,0.001020488,1.105213636,0.000156691,0.030868066,1.269266483,0.160172327,0.065196827,0,1,1.159767459,0.000608021,0.962876481,0.000156691,0.015669069,1.324982167,0.686775306,0.000798613,1.051133009,0,0.023033532,0.02,0.002373046,1.813894806,0,0.017235976,2.573850243,0.304520826,0.478876544,0,1,2.656695457,0.29,22.21722028,0.340621988,1,64,2.594982468,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,22.8674,1.20869,536.235,0.046121,537,517,557,0.556749,0.248487,0.818043,0.056099,2.51,62.6565,0.55043,537.826,0.0410624,538,517,560,0.267337,0.197901,0.842024,0.0300922,3.46,0.302497416,0.988590999,2
414,80,240,80,240,0,0,0,0.333333333,0.472222222,0.573340844,0.333333333,1,0.511740073,0.0375,0,0.0375,0.0375,0,0,0,1,0,0.0375,0,0.0375,0.0375,0,0.355555556,0.221108319,0.111111111,1,1.320054391,0.021875,0.297380857,0.008333333,0.0375,1.830977148,0.583333333,0.068541667,0.072503711,0.054166667,0.075,0,0.045590278,0.21556654,0.016666667,0.075,2.249445717,0.199051277,0.253877539,0.116959064,0.428571429,2.686174922,0,3.810126582,0.102936434,3,4,0.486039367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0469,5.05047,16.608,0.166099,17,13,20,1.51362,0.187153,0.94946,0.0480652,0.21,0.0367,5.23819,16.6073,0.167083,17,13,20,1.30104,0.338597,0.948909,0.0483339,0.23,0.844992083,0.990577283,1.55
415,929,1680,871,1680,0.066590126,0,0,0.518452381,0.539146317,0.72052929,0,1,1.844408862,0.003751162,0.849530305,0.001148106,0.021814007,1.952086102,0.302380952,0.467261905,0.717857143,0,0.003750142,2.372579988,0.000595238,0.123214286,1.956121222,0.69899095,0.395653645,0,1,1.898462525,0.00138343,1.465387349,0,0.020833333,1.378198495,0.638690476,0.004267772,1.886086329,0,0.075595238,0,0.030208333,1.466794418,0,0.186904762,4.000531983,0.211203806,0.908429063,0,0.787878788,3.377387002,1.02,2.837931034,0.77644038,1,7,1.036049602,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0230872,81.6757,315.273,0.0418785,315,299,331,1.12224,0.0472365,0.980113,0.00997194,2.37,1.90484,0.750298,315.027,0.0399103,315,299,331,0.577012,0.360423,0.984731,0.00706051,3.32,0.012423071,0.762246852,0.32
417,1352,2172,1275,2172,0.060392157,0,0,0.587016575,0.583033302,0.663563255,0,1,1.851779838,0.00251977,0.878656229,0.000784314,0.014901961,1.929133457,0.360497238,0.505064457,0.722836096,0,0.002560486,2.734376059,0.000460405,0.093922652,1.742068851,0.741101337,0.383119127,0,1,1.70291036,0.000973557,1.560508764,0,0.01611418,1.266866781,0.666206262,0.003072131,2.257835738,0,0.066298343,0,0.01966727,1.577347152,0,0.141804788,3.737987204,0.181869512,1.02979441,0,0.733333333,3.184642982,1.03,2.763736264,0.814257908,1,7,0.986997503,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.145912,63.0476,460.824,0.0364828,461,442,480,1.09849,0.0388726,0.98386,0.0167836,2.36,2.14814,0.71498,460.895,0.0326005,461,442,480,0.528072,0.360259,0.987918,0.00537641,3.47,0.012124162,0.699798317,0.38
418,6525,19109,6494,19109,0.004773637,0,0.01,0.339839866,0.646257435,0.653430668,0,1,0.979919243,0.000369632,0.204612932,0.000153988,0.000461965,0.677974869,0.000575645,0.599037103,1,0,0.000370117,1.833833798,0.000052331,0.051284735,1.339334903,0.13969301,0.061701792,0,1,1.170206302,0.000221333,2.181243259,0.000052331,0.037312261,1.498045889,0.679156418,0.0002796,1.810093938,0,0.037887906,0.09,0.001838995,3.055085695,0,0.025904024,2.741524373,0.295087341,0.48172622,0,1,2.854884036,10.04,28.17079932,0.45959311,1,64,2.943924304,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,167.525,0.31504,1420.63,0.0196442,1422,1383,1455,0.465085,0.29687,0.809919,0.017415,2.16,177.928,0.0782429,1413.97,0.0209414,1415,1374,1451,0.0986733,0.255197,0.810464,0.00949895,3.2,0.13839049,0.507048007,2
420,2308,6378,2293,6378,0.006541648,0,0,0.35951709,0.658095537,0.647344103,0,1,0.957756453,0.001016769,0.204884526,0.00043611,0.00130833,0.658250808,0.003292568,0.665255566,1,0,0.001018646,1.106224743,0.000156789,0.030887426,1.27724581,0.159462547,0.065249556,0,1,1.158945887,0.000606921,0.962898003,0.000156789,0.015678896,1.326248911,0.686422076,0.000797573,1.050754975,0,0.023047977,0.02,0.002370567,1.818065782,0,0.017246786,2.570787348,0.305873987,0.478880515,0,1,2.653276938,0.28,22.19633508,0.341344241,1,64,2.616010119,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,21.7261,1.28409,536.466,0.0472867,537,516,560,0.543525,0.245637,0.818297,0.0585682,2.31,61.5089,0.114657,537.223,0.0311638,537,516,559,0.257789,0.196533,0.84226,0.0134872,3.28,0.297319618,0.984648059,2
422,304,2782,304,2782,0,0,0,0.109273904,1,0,1,1,0,0.00681543,0.311342171,0.003289474,0.026315789,0.08042541,0.000359454,0.987059669,0.987419123,0,0.00681543,0.435666446,0.001078361,0.010064702,1.81300877,0.884265323,0.110341182,0.5,1,1.647722064,0.006490266,0.447802736,0.001078361,0.009705248,1.710875441,0.986700216,0.008674184,0.407457866,0.001078361,0.012221423,0,0.001392851,4.677195145,0,0.077641984,0.234630879,0.657001255,0.162154793,0,1,0.216394389,0.04,4.099009901,0.121399342,3,6,0.552002517,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,9.3583,0.31108,80.6808,0.0781713,81,73,89,7.12702,0.181193,0.994014,0.00602206,1.7,12.9437,0.226846,80.6736,0.0781395,81,73,89,7.66676,0.223063,0.999283,0.00164199,1.57,0.67666254,0.992144767,2
423,900,133080,900,133080,0,0,0.04,0.006762849,0.59490532,0.547756466,0,1,0.675213591,0.00291028,0.289914642,0.002222222,0.033333333,0.673736239,0,0.392921551,0.999549143,0.01,0.00291028,0.004165982,0.002840397,0.00291554,0.659479955,0.525952758,0.001532107,0.520833333,0.534391534,0.310182847,0.002895251,0.004187607,0.002825368,0.002900511,0.659479955,0.999549143,0.001623234,0.078688193,0.000864142,0.001675684,0.03,-1,0,-1,0,-512,-1,0,-1,0,0,20.81,3,0,3,3,0,5.32,2682,0.49443812,658,4489,4489,658,3525,1105,3299,41.30249368,0.098055488,37.20583649,48.88297872,48.88297872,37.20583649,44.10316742,37.98301738,38.75007092,4.98,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,129.513,11.8351,432.472,0.07851,433,417,453,48.3082,0.13039,1.94195,6.81077,2.04,112.423,12.9183,430.298,0.07169,431,412,451,49.1053,0.110446,0.99594,0.0616624,2.13,0.744274691,0.928703344,2.01
424,360,1533,360,1533,0,0,0,0.234833659,0.414220483,1.189190157,0,1,0.678357877,0.01042618,0.177545327,0.002777778,0.011111111,0.386858348,0.003913894,0.121330724,0.121330724,0,0.01042618,0.029103828,0.006523157,0.011089367,0.119062295,0.249150327,0.00916805,0.176470588,0.294117647,0.129670865,0.000663188,0.125920422,0.000652316,0.001304631,0.084766076,0.121330724,0.007102993,0.046313493,0.00456621,0.007175473,0,0.012618246,0.093808088,0.003913894,0.015003262,0.623564178,0.463978463,0.227155816,0.380434783,0.8,0.718251766,0.04,6.033426184,0.029791811,6,7,0.146457267,0.02,840.3333333,0.632769123,345,1578,1578,345,1578,345,598,7.743903704,0.677247489,3.171014493,15.08745247,15.08745247,3.171014493,15.08745247,3.171014493,4.973244147,0.09,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,11.8389,0.349574,59.3695,0.0938777,59,52,67,0.491371,0.201749,0.720395,0.068226,2.36,12.1231,0.258168,59.3184,0.0935181,59,52,66,0.235637,0.358419,0.721759,0.0638982,2.79,0.088413148,0.336465054,1.14
425,80,224,80,224,0,0,0,0.357142857,0.520833333,0.575499783,0.333333333,1,0.594130023,0.0375,0,0.0375,0.0375,0,0,0,1,0,0.0375,0.058321184,0.035714286,0.040178571,0.673011667,0.373611111,0.233766958,0,1,1.998027588,0.018582589,0.371098762,0.004464286,0.035714286,1.826290528,0.495535714,0.067299107,0.102645228,0.049107143,0.080357143,0,0.044882015,0.212810574,0.013392857,0.071428571,2.158624451,0.217134535,0.264330775,0.132352941,0.5,2.762230303,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0283,6.40955,15.759,0.172444,16,12,19,1.53931,0.18676,0.956548,0.0445965,0.19,0.0302,5.85738,15.7752,0.173227,16,12,19,1.33731,0.337056,0.95637,0.044676,0.2,0.842727083,0.990428639,1.44
427,100,300,100,300,0,0,0,0.333333333,0.502222222,0.577327661,0.333333333,1,0.565967643,0.03,0,0.03,0.03,0,0,0,1,0,0.03,0.355208164,0.003333333,0.06,2.50831989,0.392427656,0.252953857,0,1,2.978351567,0.0154,0.530881388,0,0.04,2.252326083,0.513333333,0.054533333,0.323501543,0.006666667,0.096666667,0,0.040888889,0.291534424,0.01,0.07,2.658043779,0.190197723,0.313653178,0.108225108,0.5,2.894404683,0,3.98989899,0.025062012,3,4,0.056465174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0505,4.70918,20.1176,0.153463,20,16,24,1.4978,0.185878,0.945606,0.0448137,0.27,0.0891,3.48775,20.1016,0.154297,20,16,24,1.18455,0.392915,0.94692,0.0447134,0.29,0.782511667,0.989447859,1.78
429,80,224,80,224,0,0,0,0.357142857,0.529761905,0.573694266,0.333333333,1,0.60625664,0.0375,0,0.0375,0.0375,0,0,0,1,0,0.0375,0.058321184,0.035714286,0.040178571,0.673011667,0.340972222,0.244853469,0,1,1.963720207,0.018080357,0.359723513,0,0.035714286,1.766149246,0.482142857,0.069419643,0.077371122,0.058035714,0.080357143,0,0.045798788,0.225141053,0.013392857,0.071428571,2.222460705,0.204244133,0.258939146,0.125,0.5,2.613384318,0,3.848101266,0.093272677,3,4,0.425988545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0481,4.84866,15.8591,0.169973,16,12,19,1.48664,0.193676,0.949309,0.0487076,0.2,0.0368,5.27269,15.8717,0.168288,16,13,19,1.26859,0.354002,0.948224,0.0498203,0.2,0.875806667,0.992574836,1.47
430,90,234,90,234,0,0,0,0.384615385,0.501424501,0.57734095,0.333333333,1,0.564670455,0.033333333,0,0.033333333,0.033333333,0,0,0,1,0,0.033333333,0.358159433,0.008547009,0.068376068,2.366889853,0.403861848,0.317293825,0,1,2.77498248,0.017521368,0.464269643,0,0.038461538,1.968323243,0.525641026,0.06039886,0.343433805,0.012820513,0.115384615,0,0.044159544,0.329212231,0.008547009,0.094017094,2.588257947,0.220387066,0.365267657,0.103896104,0.666666667,2.909001644,0,3.97752809,0.037262446,3,4,0.107509396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0394,5.29064,16.4826,0.171271,16,13,20,1.53645,0.192853,0.957044,0.0436006,0.2,0.0757,3.65078,16.4747,0.169218,16,13,20,1.28711,0.384401,0.957751,0.0435412,0.22,0.841518519,0.99208552,1.54
431,630,33681,630,33681,0,0,0,0.018704908,1,0,1,1,0,0.003201466,0.281021026,0.003174603,0.033333333,0.007146207,0,0.99910929,0.99910929,0,0.003201466,0.205845311,0.001543897,0.005641163,4.324287364,0.980593279,0.00444504,0.961538462,0.989473684,0.747778584,0.003171776,0.207772186,0.001514207,0.005611472,4.324287364,0.99910929,0.003171776,0.207772186,0.001514207,0.005611472,0,0.000107548,17.11682813,0.00002969,0.096523262,0.491906837,0.728423475,0.180900839,0.000615006,1,0.488877357,4.82,3.434022258,0.144328657,3,4,0.684415612,0.42,121,0,121,121,121,121,121,121,121,47.46280992,0,47.46280992,47.46280992,47.46280992,47.46280992,47.46280992,47.46280992,47.46280992,0.04,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,10.8836,23.5919,293.121,0.053012,293,277,309,24.4675,0.117423,0.998566,0.0296052,2.07,3.03943,0.332874,293.807,0.0431805,294,277,310,21.9638,0.208496,0.999411,0.000204416,2.18,0.757671045,0.933180197,2
433,90,234,90,234,0,0,0,0.384615385,0.501424501,0.57734095,0.333333333,1,0.564670455,0.033333333,0,0.033333333,0.033333333,0,0,0,1,0,0.033333333,0.341452724,0.012820513,0.055555556,2.322426063,0.400572761,0.262185441,0,1,2.967431561,0.016096866,0.478285632,0,0.038461538,1.930854093,0.482905983,0.060968661,0.309400848,0.025641026,0.102564103,0,0.043429031,0.326478508,0.017094017,0.076923077,2.553972363,0.227407258,0.307993242,0.111111111,0.5,2.933308148,0,3.988764045,0.026424878,3,4,0.06160671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0418,5.14534,16.5567,0.168658,17,13,20,1.4985,0.194561,0.952115,0.0462058,0.21,0.0714,3.80245,16.5248,0.166979,16,13,20,1.22952,0.391404,0.951933,0.0468539,0.23,0.803582593,0.990197818,1.53
435,5042,14254,5007,14254,0.006990214,0,0,0.351269819,0.694167719,0.609586978,0,1,0.892929266,0.000467004,0.202909197,0.00019972,0.000599161,0.645339797,0.000631402,0.661077592,1,0,0.000467837,2.122918451,0.000070156,0.068752631,1.133166811,0.151206184,0.05216938,0,1,1.084244149,0.000304695,2.382039392,0.000070156,0.050021047,1.522852999,0.728006174,0.000362913,2.022311377,0,0.05079276,0.08,0.002879673,2.994303757,0,0.034727094,2.398105532,0.300003199,0.483044694,0,1,2.488524094,9.63,35.07630843,0.182399303,1,64,2.837749561,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,129.011,0.245232,1108.15,0.0218902,1107,1079,1136,0.474075,0.233588,0.81856,0.0146362,2.21,134.524,0.0947602,1107.63,0.0205899,1108,1078,1136,0.103703,0.261519,0.820389,0.00953076,3.12,0.199731544,0.591715994,2
436,5235,14594,5235,14594,0,0,0,0.358709059,0.689073135,0.615973017,0,1,0.901334799,0.000446573,0.203114494,0.000191022,0.000573066,0.646948082,0.000890777,0.661299164,1,0,0.000446573,2.119928635,0.000068521,0.067150884,1.175768857,0.149378634,0.056200499,0,1,1.124972684,0.000289936,2.386113908,0.000068521,0.048855694,1.542119989,0.726668494,0.000347253,2.014242123,0,0.049609429,0.08,0.002752224,3.027453762,0,0.033918049,2.400971883,0.304888694,0.48673045,0,1,2.486840477,9.6,33.66278181,0.178748379,1,64,2.830416577,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,137.159,0.385708,1139.22,0.0802945,1147,1111,1176,0.505122,0.319202,0.823388,0.0477374,2.19,138.532,0.0930873,1148.15,0.0201406,1148,1116,1178,0.102006,0.257844,0.822444,0.00890782,3.44,0.191679974,0.603141343,2
438,80,208,80,208,0,0,0,0.384615385,0.541666667,0.570476807,0.333333333,1,0.621086375,0.0375,0,0.0375,0.0375,0,0,0,1,0,0.0375,0.051282051,0.033653846,0.038461538,0.500402424,0.329464286,0.238843875,0,1,1.778772777,0.017848558,0.417712017,0,0.033653846,1.8020152,0.475961538,0.067668269,0.09450647,0.052884615,0.076923077,0,0.04645895,0.200192971,0.024038462,0.067307692,2.056643827,0.21733635,0.222643653,0.142857143,0.380952381,2.656260154,0,3.987341772,0.028037336,3,4,0.067887239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0356,5.64157,15.4624,0.174781,15,12,19,1.45838,0.192259,0.952477,0.0498519,0.19,0.0346,5.43832,15.4526,0.172769,15,12,19,1.26986,0.346084,0.952427,0.0505173,0.18,0.832472917,0.989939878,1.35
440,5579,6554,5074,6554,0.099527,0,0,0.774183705,0.791509894,0.441944755,0,1,1.114662494,0.000370501,0.859083606,0.000197083,0.002167915,1.14229426,0.699725359,0.755721697,0.839487336,0,0.000318869,2.486718938,0.000152579,0.021361001,0.454147684,0.945849505,0.207165288,0,1,0.441013354,0.000216171,1.43597811,0,0.006866036,0.390763278,0.848184315,0.000166603,4.233664914,0,0.009002136,0.06,0.002257111,1.967478895,0,0.023191944,1.946325768,0.078488259,1.988250091,0,0.723301587,1.787926732,0.46,1.77552227,1.353034281,1,11,0.461152391,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,5.97727,14.8324,2365.28,0.0691138,2374,2333,2418,1.00525,0.0303951,0.996996,0.0758674,2.15,3.64003,13.4723,2368.58,0.0324596,2372,2325,2414,0.392724,0.315002,0.994614,0.0615253,3.65,0.000511752,0.859137359,0.45
442,80,224,80,224,0,0,0,0.357142857,0.529761905,0.573694266,0.333333333,1,0.60625664,0.0375,0,0.0375,0.0375,0,0,0,1,0,0.0375,0.058321184,0.035714286,0.040178571,0.673011667,0.341319444,0.242765452,0,1,2.013249288,0.018582589,0.353168985,0.004464286,0.03125,1.737268517,0.495535714,0.068303571,0.096058421,0.053571429,0.080357143,0,0.045679209,0.219500185,0.013392857,0.066964286,2.19804044,0.209410109,0.232908157,0.133333333,0.5,2.634426435,0,3.962025316,0.048241754,3,4,0.161453286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0.0258,6.72873,15.9291,0.170061,16,12,19,1.50779,0.18695,0.952291,0.0486993,0.19,0.03,5.87869,15.9089,0.170836,16,12,19,1.3031,0.335663,0.952396,0.047543,0.2,0.853335,0.99117833,1.44
445,31318,94116,31318,94116,0,0,0.06,0.332759573,0.143716265,1.500166582,0,1,0.762343465,0.000075176,0.20376646,0.000031931,0.000095792,0.655858595,0.000680012,0.644948787,1,0.01,0.000075176,0.921419722,0.000031876,0.000935016,1.256201979,0.162907985,0.051474563,0,0.333333333,1.104172537,0.000056445,1.154847922,0.000010625,0.00088189,1.532660849,0.801500276,0.000062467,1.041038667,0.000010625,0.000892516,2.43,0.000146979,0.963306693,0.000010625,0.000892516,3.01267631,0.245340774,0.544861828,0.023809524,1,2.614553566,2.04,11.73668096,0.052532486,10,15,0.922232147,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,2895,2.02135,6212.8,0.559317,7722,0,7834,0.983451,1.50022,1.28409,0.860339,2.12,1238.88,0.427572,7790.47,0.0101111,7762,7699,7882,0.263972,1.21704,0.835188,0.0306934,2.33,0.144830609,0.470608345,2
446,135,1269,135,1269,0,0,0,0.106382979,0.479905437,0.57532222,0.333333333,1,0.526728376,0.041817704,0.177931318,0.007407407,0.044444444,0.380249464,0.007092199,0.007092199,0.113475177,0,0.041817704,0.004700575,0.041765169,0.042553191,0.244930027,0.281983591,0.159618525,0.148148148,0.509433962,0.909733714,0.002416601,0.081340378,0.002364066,0.003152088,0.244930027,0.113475177,0.023535592,0.069016182,0.020488574,0.025216706,0,0.06160482,0.128502203,0.017336485,0.06855792,1.20768416,0.499396161,0.238546368,0.434473324,0.836719884,1.503218659,0.5,3.955223881,0.052288326,3,4,0.182836587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,4.9086,0.555827,17.0161,0.169564,17,13,21,0.615846,0.302257,0.703648,0.141468,0.86,3.1166,0.580711,17.0181,0.170255,17,13,21,0.318198,0.408193,0.666623,0.126815,1.43,0.128579259,0.451637194,1.69
